code,year,wpei,S,MAC
MNG,1986,0.491,-0.509,29.655
MNG,1987,0.491,-0.509,29.443
MNG,1988,0.491,-0.509,29.304
MNG,1989,0.491,-0.509,29.097
MNG,1990,0.459,-0.5409999999999999,28.852
MNG,1991,0.505,-0.495,28.473
MNG,1992,0.718,-0.28200000000000003,28.198
MNG,1993,0.752,-0.248,27.874
MNG,1994,0.799,-0.20099999999999996,27.775
MNG,1995,0.799,-0.20099999999999996,27.803
MNG,1996,0.82,-0.18000000000000005,27.751
MNG,1997,0.82,-0.18000000000000005,27.786
MNG,1998,0.82,-0.18000000000000005,27.766
MNG,1999,0.82,-0.18000000000000005,27.611
MNG,2000,0.835,-0.16500000000000004,27.679
MNG,2001,0.835,-0.16500000000000004,27.763
MNG,2002,0.835,-0.16500000000000004,27.85
MNG,2003,0.83,-0.17000000000000004,28.021
MNG,2004,0.809,-0.19099999999999995,28.059
MNG,2005,0.809,-0.19099999999999995,28.13
MNG,2006,0.811,-0.18899999999999995,28.011
MNG,2007,0.811,-0.18899999999999995,28.365
MNG,2008,0.807,-0.19299999999999995,28.582
MNG,2009,0.805,-0.19499999999999995,28.654
MNG,2010,0.807,-0.19299999999999995,28.711
MNG,2011,0.805,-0.19499999999999995,28.594
MNG,2012,0.86,-0.14,28.408
MNG,2013,0.855,-0.14500000000000002,28.758
MNG,2014,0.843,-0.15700000000000003,29.097
MNG,2015,0.862,-0.138,28.98
MNG,2016,0.866,-0.134,28.825
MNG,2017,0.873,-0.127,28.871
MNG,2018,0.865,-0.135,28.996
MNG,2019,0.857,-0.14300000000000002,29.171
MNG,2020,0.843,-0.15700000000000003,29.315
MNG,2021,0.833,-0.16700000000000004,29.493
MNG,2022,0.824,-0.17600000000000005,29.39
MNG,2023,0.784,-0.21599999999999997,29.331
MNE,1998,0.654,-0.346,27.894
MNE,2006,0.73,-0.27,28.326
MNE,2007,0.762,-0.238,28.306
MNE,2008,0.762,-0.238,28.288
MNE,2009,0.762,-0.238,28.328
MNE,2010,0.762,-0.238,28.528
MNE,2011,0.775,-0.22499999999999998,28.698
MNE,2012,0.804,-0.19599999999999995,28.919
MNE,2013,0.808,-0.19199999999999995,29.099
MNE,2014,0.819,-0.18100000000000005,29.272
MNE,2015,0.827,-0.17300000000000004,29.39
MNE,2016,0.847,-0.15300000000000002,29.54
MNE,2017,0.866,-0.134,29.716
MNE,2018,0.868,-0.132,29.764
MNE,2019,0.868,-0.132,29.865
MNE,2020,0.843,-0.15700000000000003,29.932
MNE,2021,0.844,-0.15600000000000003,30.036
MNE,2022,0.875,-0.125,30.196
MNE,2023,0.84,-0.16000000000000003,30.199
MAR,1950,0.129,-0.871,28.47
MAR,1951,0.129,-0.871,28.494
MAR,1952,0.129,-0.871,28.51
MAR,1953,0.141,-0.859,28.527
MAR,1954,0.141,-0.859,28.544
MAR,1955,0.134,-0.866,28.572
MAR,1956,0.168,-0.832,28.607
MAR,1957,0.194,-0.806,28.641
MAR,1958,0.211,-0.789,28.747
MAR,1959,0.211,-0.789,28.804
MAR,1960,0.211,-0.789,28.822
MAR,1961,0.227,-0.773,28.906
MAR,1962,0.239,-0.761,28.953
MAR,1963,0.239,-0.761,29.084
MAR,1964,0.237,-0.763,29.251
MAR,1965,0.237,-0.763,29.334
MAR,1966,0.236,-0.764,29.41
MAR,1967,0.236,-0.764,29.483
MAR,1968,0.236,-0.764,29.611
MAR,1969,0.236,-0.764,29.728
MAR,1970,0.255,-0.745,29.774
MAR,1971,0.255,-0.745,29.83
MAR,1972,0.255,-0.745,29.863
MAR,1973,0.255,-0.745,29.979
MAR,1974,0.255,-0.745,30.096
MAR,1975,0.255,-0.745,30.105
MAR,1976,0.288,-0.712,30.193
MAR,1977,0.259,-0.741,30.279
MAR,1978,0.259,-0.741,30.347
MAR,1979,0.259,-0.741,30.482
MAR,1980,0.298,-0.702,30.548
MAR,1981,0.308,-0.692,30.594
MAR,1982,0.308,-0.692,30.734
MAR,1983,0.308,-0.692,30.819
MAR,1984,0.308,-0.692,30.888
MAR,1985,0.324,-0.6759999999999999,30.944
MAR,1986,0.324,-0.6759999999999999,30.903
MAR,1987,0.325,-0.675,30.937
MAR,1988,0.325,-0.675,30.972
MAR,1989,0.325,-0.675,31.005
MAR,1990,0.347,-0.653,30.969
MAR,1991,0.369,-0.631,30.853
MAR,1992,0.376,-0.624,30.809
MAR,1993,0.376,-0.624,30.733
MAR,1994,0.376,-0.624,30.657
MAR,1995,0.376,-0.624,30.551
MAR,1996,0.376,-0.624,30.438
MAR,1997,0.385,-0.615,30.327
MAR,1998,0.414,-0.5860000000000001,30.217
MAR,1999,0.437,-0.563,30.119
MAR,2000,0.525,-0.475,30.049
MAR,2001,0.556,-0.44399999999999995,29.981
MAR,2002,0.647,-0.353,29.944
MAR,2003,0.647,-0.353,29.931
MAR,2004,0.647,-0.353,29.927
MAR,2005,0.649,-0.351,29.913
MAR,2006,0.654,-0.346,29.903
MAR,2007,0.647,-0.353,29.897
MAR,2008,0.65,-0.35,29.896
MAR,2009,0.651,-0.349,29.894
MAR,2010,0.657,-0.34299999999999997,29.894
MAR,2011,0.707,-0.29300000000000004,29.896
MAR,2012,0.708,-0.29200000000000004,29.899
MAR,2013,0.661,-0.33899999999999997,29.905
MAR,2014,0.666,-0.33399999999999996,29.908
MAR,2015,0.685,-0.31499999999999995,29.908
MAR,2016,0.706,-0.29400000000000004,29.909
MAR,2017,0.699,-0.30100000000000005,29.911
MAR,2018,0.703,-0.29700000000000004,29.91
MAR,2019,0.701,-0.29900000000000004,29.909
MAR,2020,0.735,-0.265,29.913
MAR,2021,0.723,-0.277,29.912
MAR,2022,0.723,-0.277,29.921
MAR,2023,0.731,-0.269,29.935
MOZ,1950,0.115,-0.885,29.531
MOZ,1951,0.115,-0.885,29.527
MOZ,1952,0.115,-0.885,29.52
MOZ,1953,0.115,-0.885,29.513
MOZ,1954,0.115,-0.885,29.505
MOZ,1955,0.115,-0.885,29.497
MOZ,1956,0.115,-0.885,29.489
MOZ,1957,0.115,-0.885,29.48
MOZ,1958,0.115,-0.885,29.471
MOZ,1959,0.115,-0.885,29.463
MOZ,1960,0.115,-0.885,29.454
MOZ,1961,0.115,-0.885,29.446
MOZ,1962,0.115,-0.885,29.438
MOZ,1963,0.115,-0.885,29.433
MOZ,1964,0.115,-0.885,29.428
MOZ,1965,0.115,-0.885,29.42
MOZ,1966,0.115,-0.885,29.413
MOZ,1967,0.115,-0.885,29.404
MOZ,1968,0.115,-0.885,29.394
MOZ,1969,0.115,-0.885,29.346
MOZ,1970,0.115,-0.885,29.274
MOZ,1971,0.115,-0.885,29.186
MOZ,1972,0.115,-0.885,29.137
MOZ,1973,0.115,-0.885,29.092
MOZ,1974,0.115,-0.885,29.048
MOZ,1975,0.231,-0.769,29.004
MOZ,1976,0.299,-0.7010000000000001,28.949
MOZ,1977,0.379,-0.621,28.91
MOZ,1978,0.379,-0.621,28.911
MOZ,1979,0.379,-0.621,28.925
MOZ,1980,0.379,-0.621,28.935
MOZ,1981,0.379,-0.621,28.912
MOZ,1982,0.402,-0.598,28.937
MOZ,1983,0.402,-0.598,28.967
MOZ,1984,0.402,-0.598,29.0
MOZ,1985,0.402,-0.598,29.053
MOZ,1986,0.399,-0.601,29.116
MOZ,1987,0.413,-0.587,29.12
MOZ,1988,0.413,-0.587,29.149
MOZ,1989,0.413,-0.587,29.186
MOZ,1990,0.639,-0.361,29.17
MOZ,1991,0.651,-0.349,29.194
MOZ,1992,0.652,-0.348,29.238
MOZ,1993,0.67,-0.32999999999999996,29.148
MOZ,1994,0.688,-0.31200000000000006,29.129
MOZ,1995,0.75,-0.25,29.078
MOZ,1996,0.75,-0.25,28.954
MOZ,1997,0.75,-0.25,28.979
MOZ,1998,0.75,-0.25,28.961
MOZ,1999,0.766,-0.23399999999999999,28.896
MOZ,2000,0.763,-0.237,28.859
MOZ,2001,0.763,-0.237,28.816
MOZ,2002,0.763,-0.237,28.792
MOZ,2003,0.766,-0.23399999999999999,28.817
MOZ,2004,0.772,-0.22799999999999998,28.842
MOZ,2005,0.76,-0.24,28.825
MOZ,2006,0.76,-0.24,28.803
MOZ,2007,0.763,-0.237,28.829
MOZ,2008,0.761,-0.239,28.855
MOZ,2009,0.763,-0.237,28.868
MOZ,2010,0.778,-0.22199999999999998,28.843
MOZ,2011,0.78,-0.21999999999999997,28.785
MOZ,2012,0.78,-0.21999999999999997,28.717
MOZ,2013,0.74,-0.26,28.641
MOZ,2014,0.74,-0.26,28.581
MOZ,2015,0.731,-0.269,28.595
MOZ,2016,0.775,-0.22499999999999998,28.595
MOZ,2017,0.75,-0.25,28.566
MOZ,2018,0.746,-0.254,28.54
MOZ,2019,0.747,-0.253,28.512
MOZ,2020,0.75,-0.25,28.481
MOZ,2021,0.738,-0.262,28.451
MOZ,2022,0.745,-0.255,28.412
MOZ,2023,0.739,-0.261,28.363
MMR,1950,0.359,-0.641,30.359
MMR,1951,0.359,-0.641,30.364
MMR,1952,0.359,-0.641,30.37
MMR,1953,0.367,-0.633,30.377
MMR,1954,0.367,-0.633,30.383
MMR,1955,0.367,-0.633,30.391
MMR,1956,0.367,-0.633,30.399
MMR,1957,0.367,-0.633,30.408
MMR,1958,0.364,-0.636,30.417
MMR,1959,0.364,-0.636,30.427
MMR,1960,0.364,-0.636,30.437
MMR,1961,0.364,-0.636,30.449
MMR,1962,0.201,-0.7989999999999999,30.461
MMR,1963,0.145,-0.855,30.473
MMR,1964,0.141,-0.859,30.487
MMR,1965,0.141,-0.859,30.501
MMR,1966,0.141,-0.859,30.512
MMR,1967,0.141,-0.859,30.535
MMR,1968,0.141,-0.859,30.547
MMR,1969,0.141,-0.859,30.559
MMR,1970,0.141,-0.859,30.56
MMR,1971,0.141,-0.859,30.571
MMR,1972,0.141,-0.859,30.569
MMR,1973,0.141,-0.859,30.566
MMR,1974,0.142,-0.858,30.575
MMR,1975,0.146,-0.854,30.564
MMR,1976,0.146,-0.854,30.551
MMR,1977,0.146,-0.854,30.536
MMR,1978,0.148,-0.852,30.52
MMR,1979,0.148,-0.852,30.517
MMR,1980,0.148,-0.852,30.495
MMR,1981,0.148,-0.852,30.472
MMR,1982,0.148,-0.852,30.464
MMR,1983,0.148,-0.852,30.445
MMR,1984,0.148,-0.852,30.41
MMR,1985,0.148,-0.852,30.324
MMR,1986,0.148,-0.852,30.209
MMR,1987,0.146,-0.854,30.097
MMR,1988,0.245,-0.755,29.965
MMR,1989,0.269,-0.731,29.91
MMR,1990,0.269,-0.731,29.824
MMR,1991,0.269,-0.731,29.748
MMR,1992,0.269,-0.731,29.694
MMR,1993,0.269,-0.731,29.617
MMR,1994,0.269,-0.731,29.619
MMR,1995,0.269,-0.731,29.596
MMR,1996,0.269,-0.731,29.559
MMR,1997,0.269,-0.731,29.514
MMR,1998,0.269,-0.731,29.5
MMR,1999,0.269,-0.731,29.488
MMR,2000,0.269,-0.731,29.515
MMR,2001,0.269,-0.731,29.552
MMR,2002,0.269,-0.731,29.52
MMR,2003,0.269,-0.731,29.477
MMR,2004,0.269,-0.731,29.436
MMR,2005,0.269,-0.731,29.355
MMR,2006,0.269,-0.731,29.348
MMR,2007,0.269,-0.731,29.347
MMR,2008,0.27,-0.73,29.304
MMR,2009,0.27,-0.73,29.226
MMR,2010,0.381,-0.619,29.149
MMR,2011,0.426,-0.5740000000000001,29.112
MMR,2012,0.486,-0.514,29.04
MMR,2013,0.468,-0.532,29.006
MMR,2014,0.499,-0.501,28.948
MMR,2015,0.557,-0.44299999999999995,28.939
MMR,2016,0.571,-0.42900000000000005,28.932
MMR,2017,0.534,-0.46599999999999997,28.925
MMR,2018,0.589,-0.41100000000000003,28.883
MMR,2019,0.593,-0.40700000000000003,28.877
MMR,2020,0.63,-0.37,28.842
MMR,2021,0.334,-0.6659999999999999,28.838
MMR,2022,0.336,-0.6639999999999999,28.811
MMR,2023,0.333,-0.667,28.808
NAM,1950,0.086,-0.914,30.6
NAM,1951,0.086,-0.914,30.605
NAM,1952,0.086,-0.914,30.611
NAM,1953,0.086,-0.914,30.617
NAM,1954,0.086,-0.914,30.624
NAM,1955,0.086,-0.914,30.631
NAM,1956,0.086,-0.914,30.639
NAM,1957,0.086,-0.914,30.647
NAM,1958,0.086,-0.914,30.656
NAM,1959,0.086,-0.914,30.662
NAM,1960,0.086,-0.914,30.669
NAM,1961,0.086,-0.914,30.68
NAM,1962,0.086,-0.914,30.698
NAM,1963,0.086,-0.914,30.716
NAM,1964,0.086,-0.914,30.734
NAM,1965,0.086,-0.914,30.729
NAM,1966,0.086,-0.914,30.715
NAM,1967,0.086,-0.914,30.697
NAM,1968,0.086,-0.914,30.685
NAM,1969,0.086,-0.914,30.677
NAM,1970,0.1,-0.9,30.674
NAM,1971,0.1,-0.9,30.647
NAM,1972,0.1,-0.9,30.621
NAM,1973,0.1,-0.9,30.607
NAM,1974,0.1,-0.9,30.621
NAM,1975,0.1,-0.9,30.635
NAM,1976,0.1,-0.9,30.667
NAM,1977,0.1,-0.9,30.744
NAM,1978,0.102,-0.898,30.81
NAM,1979,0.102,-0.898,30.79
NAM,1980,0.147,-0.853,30.776
NAM,1981,0.147,-0.853,30.746
NAM,1982,0.147,-0.853,30.741
NAM,1983,0.147,-0.853,30.757
NAM,1984,0.147,-0.853,30.797
NAM,1985,0.157,-0.843,30.777
NAM,1986,0.157,-0.843,30.751
NAM,1987,0.164,-0.836,30.63
NAM,1988,0.164,-0.836,30.485
NAM,1989,0.187,-0.813,30.312
NAM,1990,0.622,-0.378,30.296
NAM,1991,0.646,-0.354,30.286
NAM,1992,0.646,-0.354,30.226
NAM,1993,0.646,-0.354,30.161
NAM,1994,0.711,-0.28900000000000003,30.077
NAM,1995,0.71,-0.29000000000000004,29.971
NAM,1996,0.71,-0.29000000000000004,29.87
NAM,1997,0.71,-0.29000000000000004,29.814
NAM,1998,0.71,-0.29000000000000004,29.772
NAM,1999,0.739,-0.261,29.737
NAM,2000,0.778,-0.22199999999999998,29.603
NAM,2001,0.778,-0.22199999999999998,29.487
NAM,2002,0.778,-0.22199999999999998,29.386
NAM,2003,0.778,-0.22199999999999998,29.228
NAM,2004,0.784,-0.21599999999999997,29.17
NAM,2005,0.784,-0.21599999999999997,29.126
NAM,2006,0.782,-0.21799999999999997,29.126
NAM,2007,0.782,-0.21799999999999997,29.115
NAM,2008,0.782,-0.21799999999999997,29.105
NAM,2009,0.774,-0.22599999999999998,29.095
NAM,2010,0.81,-0.18999999999999995,29.088
NAM,2011,0.805,-0.19499999999999995,29.072
NAM,2012,0.805,-0.19499999999999995,29.037
NAM,2013,0.813,-0.18700000000000006,29.056
NAM,2014,0.832,-0.16800000000000004,29.061
NAM,2015,0.832,-0.16800000000000004,29.081
NAM,2016,0.825,-0.17500000000000004,29.085
NAM,2017,0.827,-0.17300000000000004,29.068
NAM,2018,0.826,-0.17400000000000004,29.049
NAM,2019,0.838,-0.16200000000000003,29.03
NAM,2020,0.843,-0.15700000000000003,29.008
NAM,2021,0.841,-0.15900000000000003,28.987
